	z_coordinate_0	z_coordinate_1
16415	-6.6610885	7.766938
16416	5.626581	2.3159196
16417	0.043622665	9.855968
16418	4.882143	6.3773723
16419	4.673987	6.351957
16420	7.891716	11.265478
16421	1.4873269	-4.1047854
16422	6.910138	10.185647
16423	-5.08726	-11.015974
16424	6.183539	2.2960415
16425	-6.547623	7.1102257
16426	1.4907722	-3.2341318
16427	-4.6705785	-10.911126
16428	7.7970653	11.05834
16429	-5.5508695	-10.813781
16430	0.34769434	10.050647
16431	-4.169921	1.0832306
16432	0.84650856	-3.870939
16433	16.815203	-5.1909103
16434	1.872363	-4.865072
16435	1.7396576	-3.4719803
16436	-2.456415	3.31816
16437	-2.5887742	2.9900818
16438	2.4934566	-4.3633623
16439	8.201914	11.569337
16440	-8.723689	-2.9107711
16441	-2.5455546	3.268275
16442	-6.593912	7.538428
16443	1.3800027	-3.6139872
16444	-6.31174	-11.49758
16445	-1.0157002	4.155076
16446	-5.2934146	-10.994781
16447	1.6311169	-3.6820676
16448	1.3833278	-3.7710063
16449	0.5341706	-4.5387807
16450	6.1326957	2.2435977
16451	0.3348347	-2.9525762
16452	7.5975976	11.804422
16453	-8.696255	-3.3681445
16454	-2.2651284	3.2245061
16455	11.828354	-3.0966187
16456	1.3107817	-3.6988287
16457	4.8079286	6.436859
16458	-5.8574452	-10.939899
16459	-10.526482	4.24005
16460	-6.8399415	7.9237623
16461	-2.585593	3.008572
16462	2.4395049	-2.9590428
16463	4.610113	6.4382267
16464	6.4781394	2.829999
16465	2.0907247	-2.654996
16466	0.58115643	9.626023
16467	1.7761878	-3.010871
16468	2.0538213	5.1997576
16469	2.12936	-4.8245792
16470	1.626933	-3.6292777
16471	0.11754702	-1.4041858
16472	-2.2317114	2.2079768
16473	2.3986928	-4.35038
16474	-2.746089	3.282731
16475	-0.27268982	-2.4922626
16476	-8.897821	-3.3716094
16477	3.9707553	0.46941322
16478	-6.728837	7.4298034
16479	1.5962315	-5.081834
16480	-6.7942977	7.177618
16481	4.7237644	6.423478
16482	-6.29385	7.1579795
16483	7.647169	10.984207
16484	1.6367372	-3.2505982
16485	0.7784133	-3.3304257
16486	-2.4749632	3.232524
16487	-5.1771092	-11.456169
16488	2.4089487	-3.2735608
16489	0.87319136	-3.7506964
16490	0.88721335	-3.7873256
16491	0.48685408	-4.16884
16492	-6.3759193	-10.852874
16493	-6.8730497	8.350569
16494	6.318829	2.582421
16495	-6.1330223	-10.851267
16496	0.9370914	-4.018322
16497	-5.5804205	-11.126341
16498	-4.8254433	-10.201485
16499	2.06069	-3.8831854
16500	12.330323	8.07514
16501	2.3946767	-3.264552
16502	-10.084639	1.0561922
16503	1.1661841	-4.3618684
16504	0.43518007	-3.421394
16505	-0.4981352	9.612335
16506	10.675641	-4.958362
16507	-10.805133	0.665514
16508	2.3348472	-4.312124
16509	-4.770231	0.7752679
16510	-5.824974	-10.969301
16511	-10.319124	0.67009383
16512	7.579995	11.789358
16513	-10.843603	0.3033472
16514	-6.611702	-10.766601
16515	-1.5358611	-9.294485
16516	-5.4701624	-11.042138
16517	0.3720655	-4.3650103
16518	0.60538787	-3.61726
16519	-6.438764	7.216499
16520	7.409556	11.292118
16521	-6.9794617	7.606966
16522	-6.475916	0.07195595
16523	-5.2319922	-11.478812
16524	5.035978	6.361946
16525	-5.5068936	6.8269806
16526	-5.709501	-11.109696
16527	-8.775353	-2.5450783
16528	0.68229043	-3.793933
16529	8.018006	11.631832
16530	-10.740146	0.22997457
16531	-3.8364055	1.3158702
16532	0.05809059	10.160786
16533	6.4199333	2.6315706
16534	3.8160622	-4.2278214
16535	0.8880395	-3.067573
16536	6.6758437	2.0593534
16537	-0.20045413	9.368927
16538	-10.535379	0.7934315
16539	-5.81011	-11.178466
16540	6.0013547	2.4911427
16541	-2.4204998	3.2434251
16542	-4.5747566	5.628201
16543	1.4162053	-3.711221
16544	1.2701263	10.89451
16545	0.78692615	-3.9792268
16546	-5.6056027	-11.05361
16547	1.6740117	-4.0227537
16548	-8.715827	-3.0729918
16549	-6.649258	-10.969418
16550	10.757775	-6.4423594
16551	-7.0068483	7.390974
16552	1.2154319	-3.2635756
16553	-2.5982122	2.8504667
16554	5.765322	2.2024896
16555	-10.306862	0.5047765
16556	-2.3672295	3.309184
16557	4.3872538	6.4527187
16558	-5.998178	-10.419988
16559	1.5367891	-3.0906856
16560	7.710792	10.932148
16561	11.0123415	-9.461859
16562	-2.8300552	2.5276358
16563	-6.2135863	-10.611171
16564	0.929274	-4.7930565
16565	6.1800685	2.5504463
16566	4.75669	6.3457704
16567	-5.895047	-10.60032
16568	8.00391	10.919442
16569	7.5313764	11.455068
16570	-6.8953185	7.6977243
16571	5.8235035	2.0414774
16572	12.356174	8.061734
16573	-6.2346554	6.7556376
16574	0.26509136	10.113877
16575	1.3103744	-4.5366573
16576	-10.603835	1.1932733
16577	6.087024	2.2409525
16578	-2.5824206	2.9236574
16579	-7.2619553	7.8307137
16580	-6.786201	-10.987608
16581	-6.110767	-10.893193
16582	7.678629	11.157066
16583	-5.62886	-11.027517
16584	-5.9975367	-10.76935
16585	-4.1429553	0.842627
16586	-5.0639234	-10.549686
16587	2.1376257	-3.0440185
16588	-8.79109	-3.1173913
16589	4.402561	6.2740536
16590	-8.896672	-3.272939
16591	1.4272552	-1.8783618
16592	2.2310452	11.752357
16593	-6.330918	-11.814653
16594	6.0178294	2.4092526
16595	-6.3302283	7.480018
16596	13.613237	2.4634626
16597	2.5369177	-2.8122907
16598	1.7490004	-3.8490355
16599	-6.3573947	-10.951168
16600	-5.566511	-10.859135
16601	0.9114594	-3.5496624
16602	7.7245474	11.710445
16603	-5.674109	-10.71511
16604	7.94567	10.803265
16605	-6.6634007	7.8944397
16606	-5.8441358	-11.062188
16607	1.1727562	-3.127558
16608	1.5715121	-4.722681
16609	0.5109688	-3.8244662
16610	-2.0105207	2.723645
16611	1.0682671	-4.0947404
16612	0.5181539	10.496805
16613	-6.813668	7.734664
16614	-2.685021	2.8736129
16615	6.6156244	2.3910193
16616	13.418273	2.532135
16617	-2.3537498	2.9977024
16618	0.5021837	-4.0254498
16619	1.257455	-3.919926
16620	-4.0591846	0.65473247
16621	11.9621725	7.57491
16622	-5.4659524	-11.649272
16623	-6.550956	-11.700755
16624	5.1249127	6.19471
16625	1.9124889	-3.39872
16626	0.05927711	10.0415945
16627	0.72178423	-2.9640856
16628	4.9174986	6.403392
16629	-4.0842953	0.91314316
16630	-10.65357	1.0346694
16631	8.753538	9.287072
16632	-10.609543	0.40072995
16633	1.2516992	-4.5138583
16634	10.162516	7.0286384
16635	-2.310188	3.2464862
16636	4.9731584	6.3039174
16637	1.4932694	-3.671907
16638	1.3257796	7.7478476
16639	-4.7160163	-11.051626
16640	0.65690184	-3.9568923
16641	8.428436	11.968908
16642	0.9064449	-4.2203765
16643	-10.467412	0.9667486
16644	0.13404846	-4.5140395
16645	4.4816103	6.367248
16646	13.107491	2.813457
16647	0.012440257	10.05715
16648	-6.035019	-10.683004
16649	11.840928	7.892182
16650	1.4380232	-3.9056113
16651	7.522714	11.004971
16652	0.57709336	-3.663136
16653	-8.000999	-11.110646
16654	4.7315497	6.296608
16655	-8.781596	-3.2131424
16656	-5.9076023	-10.782661
16657	5.385675	2.337133
16658	2.0041366	12.165656
16659	0.46155912	10.108901
16660	-5.8961935	-12.23807
16661	1.8460331	12.425877
16662	-11.355387	0.884082
16663	-10.725618	0.95792425
16664	5.656976	3.1862116
16665	0.8084893	-3.955229
16666	-10.660002	0.32044464
16667	-0.4384361	7.024539
16668	7.7332973	11.753752
16669	-5.7105355	-9.610246
16670	-6.758428	7.7243195
16671	1.1093761	-4.3699813
16672	-3.0952878	1.9701669
16673	-2.5559766	2.9556017
16674	-8.930891	-2.531329
16675	-0.20518662	-3.4588923
16676	2.900117	4.6512413
16677	2.5429084	-3.536994
16678	-6.5485806	-10.789515
16679	7.212241	11.012102
16680	-8.803098	-3.2453234
16681	-6.405991	7.525412
16682	-5.2835445	-11.411141
16683	10.088473	7.831033
16684	0.42347538	-3.201214
16685	-4.0024467	1.3564751
16686	-6.0960646	7.987982
16687	1.2467817	-2.1490543
16688	7.670014	11.377326
16689	-6.307097	-10.278859
16690	-5.8128195	-10.921393
16691	1.5092317	-3.289325
16692	-10.659605	0.23439714
16693	-5.688243	-9.497738
16694	3.0894084	-4.215361
16695	0.25193918	10.127096
16696	10.224016	6.408976
16697	-6.5789156	-10.455137
16698	5.7322416	1.9336476
16699	-10.734713	0.42700154
16700	-10.804727	0.9741933
16701	13.3803835	2.670321
16702	-11.411293	-8.167396
16703	8.197451	11.66389
16704	-2.4937706	2.9247446
16705	-6.1435595	7.387121
16706	15.990092	-5.891262
16707	-6.375811	-10.962655
16708	1.7517515	11.213477
16709	-10.272392	0.64206356
16710	-6.1280146	-11.312618
16711	10.117205	5.401389
16712	-2.670646	3.3002968
16713	0.34136865	9.850632
16714	10.869441	6.9961553
16715	-9.154938	-3.471095
16716	-4.5834565	-11.262936
16717	-0.070650145	-3.4928615
16718	-6.4908566	7.5304823
16719	5.8448324	2.3699546
16720	10.971626	7.9197793
16721	2.1422772	-2.3480215
16722	1.3526403	-4.5740747
16723	3.7494123	4.3369274
16724	10.71439	7.355206
16725	1.5656537	-3.0627942
16726	-5.2703605	-11.177756
16727	-4.4384813	-11.890165
16728	8.228623	11.3042965
16729	0.25639293	-3.7019777
16730	-8.632723	-3.0128057
16731	8.4935255	11.676229
16732	7.43482	11.077343
16733	1.0225291	-3.9130628
16734	-1.2079334	2.20891
16735	-6.6174903	7.498157
16736	10.440919	6.8209805
16737	1.2354314	10.774276
16738	-5.0855083	-9.652784
16739	-6.6769667	7.2841406
16740	1.4435142	-3.334157
16741	-6.244943	-10.888928
16742	-10.969089	1.414618
16743	-4.914915	6.9549766
16744	-8.810017	-2.9210196
16745	1.6523961	-4.157831
16746	6.378028	2.6174479
16747	4.5901318	6.360125
16748	2.1104257	-4.0132065
16749	1.9395124	5.369281
16750	-5.2596602	-11.003051
16751	-3.9450066	1.4394668
16752	0.06655825	-2.8035085
16753	-3.9688008	1.4345248
16754	-2.4496	2.8486264
16755	-7.698125	-2.544987
16756	12.39813	7.4898868
16757	5.817678	2.1124027
16758	-8.489217	-2.8541014
16759	2.4558718	-2.9669845
16760	-5.690878	-10.403754
16761	0.87751454	-2.414372
16762	-10.948238	0.91130626
16763	-10.535558	0.42765313
16764	-6.0994368	-10.275597
16765	6.0306597	2.161415
16766	-6.279358	7.369923
16767	0.738746	-3.7884657
16768	0.36958686	-1.8734112
16769	0.6262978	-4.052761
16770	-6.4631186	-11.190821
16771	1.3404505	-1.0002427
16772	-4.847004	-11.348407
16773	-10.566176	1.0676142
16774	-2.5527432	3.1286223
16775	8.010896	10.918409
16776	2.083451	-2.1855793
16777	-0.123866364	-4.221475
16778	-7.056449	8.031876
16779	1.6684921	-4.068847
16780	0.50461096	-4.0672045
16781	5.081537	3.427952
16782	1.4548342	-3.6792529
16783	7.9020195	10.668184
16784	-4.480093	0.7101214
16785	-10.929897	0.5749246
16786	-6.117245	-10.838499
16787	4.8151646	6.4323344
16788	-6.108068	-10.666201
16789	5.5549526	2.084583
16790	13.874375	2.5770457
16791	0.11685239	-3.5738695
16792	-7.041698	7.542192
16793	4.7819595	6.441176
16794	6.2836633	2.402849
16795	1.8832861	12.399749
16796	7.774937	10.613176
16797	12.211154	7.916522
16798	-2.5668776	3.2989566
16799	1.6206386	-4.3599095
16800	2.3565204	-3.8315141
16801	-6.449351	7.5148144
16802	2.1157393	11.146579
16803	0.78224915	-4.1036143
16804	-10.400403	0.0976288
16805	2.6102722	-4.208707
16806	14.157843	-3.3911326
16807	-7.0097065	7.764392
16808	0.47521275	-3.0111635
16809	1.2952812	-3.8712814
16810	12.0954275	7.988908
16811	0.925489	-4.5540853
16812	7.868421	11.656552
16813	1.1043087	-3.1293952
16814	-5.9787264	-10.477478
16815	0.86462885	-4.0993004
16816	4.654695	6.1608105
16817	-6.381641	-11.026343
16818	-10.152735	1.1131822
16819	-2.077153	2.9737654
16820	11.40065	7.765913
16821	-3.9662316	1.5425692
16822	0.98091644	-2.1885126
16823	-10.233847	-0.008156061
16824	5.8472357	-4.0037365
16825	12.920283	2.742664
16826	-3.1814034	1.8632196
16827	0.78889036	-2.6602921
16828	-6.495448	6.718318
16829	1.3065883	-1.4346492
16830	11.693059	7.860799
16831	1.4356877	11.124803
16832	1.9207653	-3.1036403
16833	7.5636344	11.082517
16834	6.2606125	2.6791637
16835	0.86591643	-3.913717
16836	-4.1840262	0.78235507
16837	8.357095	-5.702906
16838	-1.02457	-2.76658
16839	0.24055527	-4.425694
16840	-3.8633249	1.511976
16841	4.9440007	6.367772
16842	1.1122739	-2.960655
16843	-6.7396507	-11.731095
16844	-7.7011933	1.4888046
16845	-2.2956924	3.587849
16846	0.024731316	9.960555
16847	0.84795845	-4.1654925
16848	-10.885941	0.76994807
16849	-2.4784956	3.4274216
16850	2.0603356	12.237141
16851	-5.8935366	-11.315684
16852	0.1331875	9.814823
16853	0.3785679	-3.5603113
16854	-10.012608	0.9242346
16855	1.6808113	-3.7170098
16856	1.4489177	-3.6737661
16857	-8.562556	-2.5025523
16858	11.827178	7.930534
16859	1.3744243	-3.1156812
16860	-5.785937	7.4181104
16861	2.0809	-3.1295474
16862	-6.7060204	11.338697
16863	-2.5662968	2.6927226
16864	1.5964738	-3.6396465
16865	0.9716388	-1.2805452
16866	1.0045424	-3.705224
16867	-6.0379915	6.906879
16868	-6.1527452	-11.155414
16869	-1.0154412	-4.0759997
16870	13.368507	2.8436942
16871	0.9891389	-4.2133665
16872	0.19560309	-3.4919012
16873	-6.321277	-10.675114
16874	14.063166	2.676682
16875	-0.41785997	7.0704165
16876	-10.845997	0.6674529
16877	-5.969495	-11.312134
16878	-2.293408	3.2435799
16879	-5.7955203	6.833876
16880	10.795825	7.530649
16881	-5.1201296	7.2394505
16882	-2.5048068	3.04918
16883	-4.9815197	-11.6470375
16884	-9.075219	1.1167405
16885	-8.975041	-3.1047833
16886	16.74357	-4.928652
16887	6.235579	2.2992883
16888	7.63976	11.038184
16889	-10.423486	2.4973783
16890	1.0554647	-3.645776
16891	-9.79259	0.21408114
16892	7.714977	11.385914
16893	-6.297001	-10.554518
16894	-5.6784496	-10.916847
16895	6.217178	2.3907294
16896	1.99549	-3.2123833
16897	-5.851642	-10.145661
16898	12.522097	2.4071085
16899	-10.46001	0.8150965
16900	-6.404532	-10.1690445
16901	0.9847468	-4.05117
16902	6.411215	2.3990686
16903	-5.3800263	-11.162345
16904	6.521132	2.6096916
16905	0.6536114	-3.8603697
16906	1.6684762	5.34113
16907	0.35066682	-4.2092304
16908	11.560185	7.7517033
16909	-2.451566	2.7468553
16910	-0.04850088	-3.0381105
16911	3.125172	-2.757213
16912	-10.39609	0.52395487
16913	-10.535781	1.1269366
16914	7.946528	11.499126
16915	-10.505244	0.5133526
16916	3.5792167	-4.0382
16917	-5.931127	7.348896
16918	-6.5339513	7.4374437
16919	-2.3316922	2.9441984
16920	7.625381	11.638538
16921	-10.626399	0.3261946
16922	0.83462954	-1.2226948
16923	0.29372758	10.049387
16924	-10.783498	0.83576
16925	6.232873	2.4308474
16926	-5.561342	-11.000221
16927	-0.64995	-3.1641655
16928	7.243966	10.994479
16929	-6.23149	-10.348959
16930	-4.3150516	0.56658924
16931	1.831837	-3.8076153
16932	-4.5031424	-11.970992
16933	-4.435273	0.7119407
16934	-10.980844	1.0959065
16935	-2.1965055	3.1328995
16936	0.14492953	10.094897
16937	-10.215639	0.3612302
16938	-2.8365824	3.2806547
16939	2.2935157	13.085465
16940	7.319283	10.579353
16941	10.859458	7.455535
16942	-10.975054	0.27210695
16943	-3.8856428	-11.227769
16944	-9.701259	0.034548007
16945	11.987773	7.7308726
16946	-10.809539	0.5561051
16947	-10.1246	-0.2871685
16948	13.205343	2.2977583
16949	1.3114904	-3.7955637
16950	11.002635	-9.550469
16951	-8.55156	-2.8420177
16952	6.5692854	2.3774211
16953	-6.5627213	-10.303551
16954	1.3899285	-3.7225442
16955	-0.38831615	9.752448
16956	5.582659	1.9105947
16957	-0.8770448	1.6372705
16958	1.721039	-4.4239473
16959	-10.419646	0.70673114
16960	0.7685621	-2.6625082
16961	-10.594571	0.50016236
16962	2.0544295	12.652105
16963	1.3107485	-3.0533857
16964	-6.577	8.08267
16965	-10.245072	0.5469952
16966	-10.259906	-0.52688646
16967	0.7472605	-3.6301124
16968	0.7673969	-3.1238585
16969	-5.4967475	-10.822104
16970	11.286593	7.6714845
16971	1.3136876	-3.058411
16972	-5.431681	-11.322424
16973	1.3366455	-3.4960632
16974	-2.8981366	3.6575432
16975	-10.628516	0.69862014
16976	-10.958803	0.54670113
16977	10.644356	7.3151555
16978	-10.488077	0.6270938
16979	7.204918	11.519126
16980	-0.5641594	-2.6853814
16981	-10.565948	0.6305116
16982	-4.2679873	-8.048592
16983	1.3281516	-2.7496908
16984	0.1271645	9.862176
16985	3.3023994	-5.266433
16986	-6.2751107	-10.862265
16987	-6.5311513	8.6623955
16988	-10.829236	0.9431662
16989	1.7026514	-2.9564183
16990	-6.6652203	-10.655697
16991	-5.0874114	-10.908228
16992	-4.6603622	-0.14087209
16993	-4.0421987	-0.8847514
16994	1.2003108	-4.4087315
16995	10.981668	7.55553
16996	-4.211495	0.78049725
16997	-5.6031566	-10.201097
16998	0.6248202	-2.4393208
16999	6.4699483	2.6057444
17000	5.119568	6.2967677
17001	0.4128167	-3.273443
17002	-2.0314457	3.684387
17003	13.540894	2.4010274
17004	2.9219325	-2.6514826
17005	13.071851	-5.7301145
17006	2.1022434	-3.468139
17007	-10.648207	0.17227834
17008	-8.774317	-3.305077
17009	-10.8446045	1.0429109
17010	-2.016488	3.3364875
17011	6.0824137	2.4023116
17012	-6.0291724	8.152159
17013	1.3661665	-2.9055932
17014	0.083945215	9.667932
17015	-6.324925	8.831179
17016	6.189605	2.6162298
17017	2.4035618	-4.21471
17018	0.7289745	-4.7364907
17019	5.0608745	6.41151
17020	4.42357	-4.5059958
17021	-6.3379974	-10.993132
17022	-5.735464	-10.709582
17023	13.66122	2.5795145
17024	6.0639863	2.5014596
17025	-5.6651235	8.400153
17026	-8.225568	-2.832272
17027	-0.021061376	9.688735
17028	2.0749326	-3.9988153
17029	-5.7493963	7.614749
17030	6.9579563	8.204038
17031	-10.75146	0.9914157
17032	12.970214	2.5939257
17033	8.312428	10.002876
17034	-8.817364	0.6490205
17035	-2.6703308	3.2941904
17036	-8.246526	-2.4993787
17037	12.898286	2.2273548
17038	13.128957	2.0391703
17039	4.9792185	6.444294
17040	1.5381345	-2.7899172
17041	-1.8446254	2.0534782
17042	13.012506	3.357824
17043	6.2156963	2.2680986
17044	-5.9322963	7.4578857
17045	0.4098012	-3.714175
17046	0.4572996	-3.056601
17047	1.0348473	-2.7898746
17048	1.143204	-3.8450925
17049	-6.8601336	7.880572
17050	4.9416647	6.4175196
17051	4.535838	-4.1897635
17052	-5.851067	7.3400393
17053	-2.4562023	2.9219286
17054	8.227058	10.979704
17055	-5.263289	10.061747
17056	0.42766035	10.285588
17057	-4.102819	0.89072025
17058	11.300859	7.470408
17059	-10.218571	1.8341037
17060	-5.8933864	-11.207171
17061	2.8042514	-1.981397
17062	-6.1874976	-10.924032
17063	2.0321472	8.521914
17064	4.3226037	5.6085696
17065	7.598974	10.15165
17066	6.0347323	2.3408897
17067	0.38695818	-2.858555
17068	4.774486	6.3426204
17069	8.262295	10.438414
17070	-2.549147	2.7145197
17071	4.1825805	-2.8206093
17072	0.62208295	-4.036543
17073	1.5900426	-2.7501323
17074	5.006863	6.341783
17075	0.42089206	0.502136
17076	-4.167136	-10.770324
17077	-5.4712234	-10.515855
17078	-11.182745	0.5710485
17079	0.8570418	-3.7805033
17080	1.6952826	-1.4364672
17081	0.96935666	-0.56627077
17082	1.7023678	12.015695
17083	-9.714887	0.26354748
17084	1.1311709	-3.753898
17085	0.4527945	-3.5752323
17086	1.7518067	11.420332
17087	0.10258044	-3.2773356
17088	5.678403	2.6896281
17089	-8.942417	-3.4633152
17090	-10.589926	0.89563996
17091	2.1492085	-3.9662182
17092	13.1518755	2.33972
17093	2.2177944	-4.095641
17094	1.3241696	-1.6424134
17095	11.179012	7.491268
17096	-6.2816744	-10.282359
17097	1.4204308	5.442523
17098	-4.6047425	-10.704846
17099	-4.379133	1.0271562
17100	-5.501792	-11.16519
17101	6.2559743	2.3544164
17102	0.98019737	-1.4774313
17103	-4.4725547	0.79260653
17104	-6.626892	7.8308725
17105	0.32609093	-1.8664886
17106	1.771149	-4.366088
17107	13.138643	2.6064482
17108	1.2981423	-1.8393339
17109	14.07789	2.4984138
17110	-0.3451289	-4.008665
17111	-10.680463	1.0272648
17112	0.9273096	-4.4336176
17113	-6.875328	7.7990026
17114	7.8779387	11.01834
17115	0.6337902	10.320881
17116	1.123558	-3.2062705
17117	-6.0143795	-10.59278
17118	0.28782478	-3.761188
17119	1.4580159	-3.1354966
17120	-6.2539673	-10.633716
17121	1.5105965	-4.744943
17122	1.1524848	-2.321669
17123	1.2020432	-3.2256126
17124	0.18131986	-4.1537013
17125	-4.4148836	0.7901304
17126	5.6578503	2.5398085
17127	2.3996954	12.473806
17128	-4.282463	0.9889858
17129	1.4739585	-2.3764372
17130	0.7576366	-3.1636682
17131	0.8041292	-3.6053832
17132	5.1431694	6.230566
17133	1.1040535	-4.484518
17134	11.620237	7.6400356
17135	2.4138951	-3.561985
17136	-10.174457	0.42053294
17137	1.5618508	-4.0172195
17138	-9.940444	0.8546242
17139	7.7505646	11.453005
17140	-4.312953	2.042368
17141	0.514091	-3.9789956
17142	-9.447883	1.2329773
17143	-6.2077584	-10.048112
17144	5.2582903	2.1609266
17145	17.287483	-5.4991813
17146	1.5120833	-2.636562
17147	-6.390699	-10.306467
17148	11.616192	7.5493417
17149	10.686433	7.2731004
17150	-4.4566503	0.8019636
17151	0.32706133	-3.6309721
17152	-2.1245391	3.6558025
17153	-0.5836655	-5.022849
17154	-4.0929585	1.0230209
17155	0.8828529	-3.8617432
17156	-1.9433774	3.0119421
17157	1.7656863	0.66558
17158	-10.103541	-0.5715526
17159	-6.412891	-10.662419
17160	-2.219666	3.2478917
17161	-0.2918955	-4.126412
17162	1.4334935	-3.9543407
17163	1.6914815	5.170941
17164	-8.913359	-3.240684
17165	1.5204269	-3.5762682
17166	-10.36367	0.2924503
17167	-2.377368	3.69851
17168	1.6546488	5.295926
17169	13.306584	-3.9429824
17170	8.031281	11.253576
17171	-5.467122	7.652764
17172	7.773347	11.254573
17173	0.9389716	-4.3174543
17174	0.24330059	10.101488
17175	4.263766	5.4907374
17176	0.5240738	-4.6234317
17177	-10.636743	0.5738153
17178	-10.365289	0.39654619
17179	-3.2593298	2.2557383
17180	0.4937904	10.346486
17181	-6.8966527	7.733418
17182	0.8238077	-3.3524556
17183	0.5111105	-4.293757
17184	0.23961696	9.936982
17185	-4.979329	-8.314872
17186	13.474059	2.7986715
17187	0.55571574	-3.7221916
17188	10.7827425	6.987843
17189	1.4982493	-3.4471207
17190	1.5722482	-4.1361628
17191	-6.1108575	-10.998992
17192	-10.338296	0.825647
17193	-10.296621	0.8468709
17194	1.4205931	-2.9442098
17195	2.151986	-3.3193974
17196	2.9301164	-1.0413445
17197	-10.616996	0.49807733
17198	-2.2067606	2.81144
17199	1.0259596	-3.5388675
17200	2.014659	5.251495
17201	-8.939954	0.9967474
17202	-4.399847	1.1375666
17203	-6.562757	-10.965961
17204	1.8915305	5.092738
17205	1.3613108	-1.7418312
17206	9.235613	-2.149943
17207	7.3657875	11.701848
17208	-0.0492478	9.794669
17209	-2.333298	3.4219697
17210	7.713907	10.997599
17211	-7.0058727	7.776047
17212	6.0919952	2.480239
17213	1.0751439	-1.0823565
17214	6.050511	2.2773964
17215	-0.19116338	9.508477
17216	0.33098218	9.360665
17217	2.2680693	-3.3434453
17218	10.190018	7.4343076
17219	8.153494	11.259649
17220	1.4836546	-3.231351
17221	3.717306	-2.2803767
17222	4.817236	6.3727956
17223	-4.966657	-11.120791
17224	2.3921895	-3.6709127
17225	2.2822545	-3.8555765
17226	12.185558	7.783304
17227	-6.5732017	-10.831424
17228	0.16453932	10.055804
17229	6.207677	2.639896
17230	8.842552	-7.9320493
17231	-10.779949	0.6989724
17232	-5.0715857	-0.9165351
17233	-8.763146	-3.1854882
17234	0.70669115	-2.8895347
17235	-4.196414	0.89418125
17236	13.39771	2.3973188
17237	5.2076077	-5.2567225
17238	-5.833677	-1.344465
17239	-6.166371	-10.253674
17240	-5.6354785	7.5216413
17241	1.9736149	-4.312959
17242	-5.9595475	-11.455783
17243	4.7488284	6.424796
17244	1.7895947	-4.587197
17245	1.8039948	-5.1250105
17246	8.362844	11.685805
17247	4.7776527	6.2944264
17248	0.0084331855	9.98023
17249	-5.354898	-10.993557
17250	13.632811	-4.6999207
17251	-6.023271	-10.548032
17252	0.86323065	-3.9524314
17253	1.804837	-4.2030053
17254	2.502753	-0.57562435
17255	0.4213066	-2.57416
17256	-2.36052	3.1688316
17257	0.6172283	-3.212318
17258	7.3610005	11.045159
17259	0.108169556	9.890904
17260	-10.408646	0.16774356
17261	6.459719	2.6107981
17262	-6.9084344	7.8924594
17263	8.6154995	6.081536
17264	2.0148122	-3.6819437
17265	-10.536192	0.18067497
17266	0.7030541	-3.7315564
17267	-5.855842	-11.116579
17268	-10.212572	-0.23190741
17269	1.8997539	11.39363
17270	2.3867025	-4.242859
17271	0.4118623	-2.2978332
17272	-4.43852	0.80446887
17273	6.080673	2.2944856
17274	-5.979503	-10.647244
17275	-4.155648	-11.061552
17276	10.24033	7.4301033
17277	0.26586157	-3.6138046
17278	-5.8562064	-10.756376
17279	-6.1999774	-10.5736065
17280	-4.22827	0.5868897
17281	-5.893411	-11.276086
17282	6.273775	3.4456308
17283	11.841031	7.70425
17284	6.17208	2.1563587
17285	5.7740393	-3.7989225
17286	2.3177967	12.293457
17287	7.89153	11.103558
17288	-5.7295384	-9.781904
17289	7.625096	11.733676
17290	-10.433315	0.83392996
17291	0.59992844	9.957551
17292	2.1810486	12.301827
17293	4.892992	-3.7889473
17294	-2.7211473	2.8653488
17295	-6.6536555	6.9383903
17296	6.5103135	2.6296108
17297	0.17856887	-3.2774682
17298	-6.534032	-10.76883
17299	1.2694359	-1.2602292
17300	13.182275	2.4325635
17301	-2.7065828	1.5837632
17302	-6.9790955	8.474369
17303	-5.064002	-11.004881
17304	2.3795896	12.077838
17305	0.16933434	-4.1435943
17306	0.7832849	-3.5109012
17307	4.800651	6.3611865
17308	-5.751906	7.6399903
17309	-10.38557	0.14256245
17310	-2.3610752	3.451054
17311	-6.288021	-10.423687
17312	-10.552754	-0.4879067
17313	5.047556	6.285775
17314	0.7285557	-3.740321
17315	-5.576717	-11.155487
17316	-6.3734474	7.7400928
17317	-6.917129	-10.6891365
17318	-4.331439	-1.4615221
17319	1.4528524	-0.9525164
17320	-6.1612377	-10.997822
17321	-5.2432733	-9.926257
17322	-4.653854	-11.166844
17323	-8.76244	-2.941368
17324	11.7699795	7.5948806
17325	1.3666234	-4.1550255
17326	-8.906862	-3.6158526
17327	-10.584088	0.23272644
17328	5.97485	2.38546
17329	-2.3547654	3.3119967
17330	5.205027	-4.446057
17331	-1.9510547	3.3885632
17332	7.6939993	11.942951
17333	10.725084	7.5970407
17334	12.352775	8.027129
17335	-5.6367836	-10.440646
17336	0.35786948	-3.8121262
17337	0.8186146	-3.0360913
17338	-9.403715	-0.5095977
17339	-5.619645	10.361364
17340	-6.4560757	7.7335043
17341	6.267951	2.4525146
17342	1.2945324	-3.8784137
17343	-5.8933525	-10.879235
17344	1.3864112	-2.6897998
17345	11.050876	7.950174
17346	13.71598	2.4003556
